ignore,publish,id,track,chords,key,album,artists,composer,language,loop_start,loop_end,title,channel,upload_date,uploader,baritone,id_related
1,0,yJ7Dw1llLzQ,,,,,,,,0.0,53.0,Nazar Na Lag Jaye,UC8JGJmLrRlz5Kf9GguiCq6g,20190114,One String by Priyanka Ravindran,,
1,0,yKinj1fLKi4,,,,,,,,0.0,277.0,Somebody's Me(Enrique Iglesias) | Female Cover | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20180513,Sayali Tank,,
1,0,yLQdIEitIYM,,,,,,,,0.0,180.0,Raabta Ukulele Cover,UCTSDR18UOA5SMGmq7Ok7Whw,20200714,Aishu's Telugu Ukulele Tutorials,,
1,0,yQ5kMwvRiuk,,,,,,,,0.0,95.0,Tujhe Kitna Chahne Lage,UC8JGJmLrRlz5Kf9GguiCq6g,20190624,One String by Priyanka Ravindran,,
1,0,yW7RADB5U5w,,,,,,,,0.0,142.0,Mayamanjalil | Malayalam Short Unplugged Cover | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20200831,Arathi Unnikrishnan,,
1,0,ya1d4XR0JRE,,,,,,,,0.0,1810.0,What size ukulele I have? Life update?,UCJjV2CHB58Xerdqbwyka7QA,20190619,Sayali Tank,,
1,0,ydQB7_fv_NQ,,,,,,,,0.0,155.0,Kaise Hua,UC8JGJmLrRlz5Kf9GguiCq6g,20190709,One String by Priyanka Ravindran,,
1,0,ymVxnek_nd0,,,,,,,,0.0,331.0,Enthe Nee Kanna |  Happy Vishu | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20200413,Arathi Unnikrishnan,,
1,0,yo-sZfNysvM,,,,,,,,0.0,244.0,MISHEARD LYRICS #2 |TRY NOT TO LAUGH |  Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20180901,Sayali Tank,,
1,0,z037fRIo9EI,,,,,,,,0.0,287.0,Where to learn Music Theory? What Uke Should I buy? #SawaalCorner,UCJjV2CHB58Xerdqbwyka7QA,20210213,Sayali Tank,,
1,0,z0V6kgbXKrI,,,,,,,,0.0,68.0,Limca Commercial Jingle,UC8JGJmLrRlz5Kf9GguiCq6g,20200407,One String by Priyanka Ravindran,,
1,0,z2NWQsrbDVA,,,,,,,,0.0,82.0,Dil toh baccha hai ji,UC8JGJmLrRlz5Kf9GguiCq6g,20180201,One String by Priyanka Ravindran,,
1,0,z4yC3YN8E8k,,,,,,,,0.0,74.0,Jeena Jeena,UC8JGJmLrRlz5Kf9GguiCq6g,20171204,One String by Priyanka Ravindran,,
1,0,z6nCXotZrzE,,,,,,,,0.0,102.0,Filhall | BPraak | Jaani | Ukulele Cover | My Uke Diaries! | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20191111,Shivanaay,,
1,0,zAxHJEuftR8,,,,,,,,0.0,214.0,Sweet Night | V (BTS) | 이태원 클라쓰 ITAEWON CLASS | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20210205,Shivanaay,,
1,0,zCgq2YajcLA,,,,,,,,0.0,63.0,Na Tum Jaano Na Hum,UC8JGJmLrRlz5Kf9GguiCq6g,20180102,One String by Priyanka Ravindran,,
1,0,zDJDx91uoPQ,,,,,,,,0.0,57.0,Chinna Chinna Vannakuyil | Tamil Music Shorts | #shorts | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20210216,Arathi Unnikrishnan,,
1,0,zPUT-S_lM94,,,,,,,,0.0,412.0,Useless talent I have?? Do I believe in Aliens?,UCJjV2CHB58Xerdqbwyka7QA,20200815,Sayali Tank,,
1,0,zXvkFa0ueNM,,,,,,,,0.0,87.0,Kal Ho Na Ho,UC8JGJmLrRlz5Kf9GguiCq6g,20180517,One String by Priyanka Ravindran,,
1,0,zdfB0dCevEY,,,,,,,,0.0,251.0,Dil Kya Kare | Kishore Kumar | Acoustic Cover,UChYG9VnF6VjXy4IJMwyt9hA,20160214,Avni Kulshreshtha,,
0,1,SDZ7zt6cs6I,Aaj Jaane Ki Zid Na Karo,"C,F,Am,G,D,Cmaj7",,,Farida Khanum,Sohali Rana,Hindi,124.85,275.5,Aaj Jaane Ki Zid Na Karo | Easy Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20190315,BollyUke - Bollywood Ukulele Tutorials,0.0,
0,1,fmhrw9qpRws,Aaj Se Teri,"Em,D,G,A",,Padman,Arijit Singh,Amit Trivedi,Hindi,21.0,147.5,Aaj Se Teri | Padman | Arijit Singh | Easy Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20171221,BollyUke - Bollywood Ukulele Tutorials,0.0,
0,1,_1zDz73lmvE,Aane Wala Pal Jaane Wala Hai,"Dm,C,F,Bb,Am",,Gol Maal,Kishore Kumar,R. D. Burman,Hindi,5.0,234.0,Aane Wala Pal - ukulele cover with tutorial - Hassan khan,UCCHSNlm8UTsY_8sUoEAH5sA,20210217,Hassan Khan,0.0,
0,1,ibQeFq2gvfs,Aao Chalein ,"D,G,C",,Bombay Dreams,Taba Chake,Taba Chake,Hindi,281.0,349.0,Aao Chalein (Taba Chake) - Hindi Ukulele Tutorial | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20210128,ukeguide,0.0,
0,1,9cuaU-djqxI,Aap Ki Aankhon Mein,"C,F,Am,G,D",,Ghar,"Lata Mangeshkar, Kishore Kumar",R.D Burman,Hindi,94.0,170.5,Aap Ki Aankhon Mein | Lata & Kishore | Easy Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20190323,BollyUke - Bollywood Ukulele Tutorials,0.0,
0,1,eudhbbIdmUU,Abar Phire Ele,"C,F,G,Am,Dm,Em",,Dwitiyo Purush,Arijit Singh,Anupam Roy,Bengali,113.0,400.0,Abar phire ele | আবার ফিরে এলে | Dwitiyo Purush | Ukulele Tutorial,UC19UkqR9kSv0ajIuE0q5kPQ,20200818,ManidipaBaisya,0.0,
0,1,Bs45s7tLy8c,Agar Tum Saath Ho,"A,D,G",,Tamasha,"Alka Yagnik,Arijit Singh",A. R. Rahman,Hindi,20.8,124.2,Agar Tum Saath Ho - Ukulele Tutorial & Cover,UCTxnAa2uGE2lk1CSfL8Amjw,20200903,the chashmish,0.0,"Bs45s7tLy8c,bkZOERS0IGQ"
0,1,bkZOERS0IGQ,Agar Tum Saath Ho,"C,F,G",,Tamasha,"Alka Yagnik,Arijit Singh",A. R. Rahman,Hindi,635.0,819.5,Agar Tum Saath Ho Playalong Ukulele Tutorial | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20191127,Sayali Tank,0.0,"Bs45s7tLy8c,bkZOERS0IGQ"
0,1,y1dEZClCf-w,Aise Kyun,"F,Dm,Am,C,Bb,Gm",,Mismatched,"Anurag Saikia, Raghav Chaitanya, Nikhita Gandhi",Anurag Saikia,Hindi,0.0,576.0,Aise kyun Ukulele Tutorial | Mismatched,UCJjV2CHB58Xerdqbwyka7QA,20210210,Sayali Tank,0.0,
0,1,rR6zJFSz8xQ,Amar Bela Je Jaay Sanj Belate,"A,E,D,Em,Abm",,Aami Jokhon Tanr Duyare,Indrani Sen,Rabindranath Tagore,Bengali,0.0,155.0,Amar bela je jaay | আমার বেলা যে যায় | Ukulele Cover/ Tutorial | Rabindrasangeet Ukulele,UC19UkqR9kSv0ajIuE0q5kPQ,20200821,ManidipaBaisya,0.0,
0,1,J8whu5NKHrs,Baatein Kuch Ankahee,"A,D,E,Gbm,Bm,C",,Life In A Metro,Suhail Kaul,Pritam,Hindi,943.5,1111.0,Baatein Kuch ankahi si Ukulele Tutorial,UCJjV2CHB58Xerdqbwyka7QA,20200617,Sayali Tank,0.0,"J8whu5NKHrs,PKJDI5mtGPA"
0,1,PKJDI5mtGPA,Baatein Kuch Ankahee,"C,Am,F,G,Dm,F7",,Life In A Metro,Suhail Kaul,Pritam,Hindi,54.0,134.4,Baatein Kuch Ankahee Si | EASY UKULELE TUTORIAL | Life in a metro,UChYG9VnF6VjXy4IJMwyt9hA,20180516,Avni Kulshreshtha,0.0,"J8whu5NKHrs,PKJDI5mtGPA"
0,1,40G_RFpsmXY,Bekhayali,"Am,D,Dm,E,Em,F,G",,Kabir Singh,Arijit Singh,Sachet-Parampara,Hindi,888.0,1142.0,BEKHAYALI | KABIR SINGH | BARITONE UKULELE TUTORIAL,UCpxZQKj_Gwldx5vOYnRHIIw,20210314,Ukulele Adda,1.0,"40G_RFpsmXY,HmcxECZLBKQ,LvYeaOJNRtM,uag2SErGbW0"
0,1,HmcxECZLBKQ,Bekhayali,"Am,Cmaj7,D,Dm,Em,F,Fmaj7,G",,Kabir Singh,Arijit Singh,Sachet-Parampara,Hindi,174.5,442.0,Bekhayali | Arijit Singh | Easy Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20190610,BollyUke - Bollywood Ukulele Tutorials,0.0,"40G_RFpsmXY,HmcxECZLBKQ,LvYeaOJNRtM,uag2SErGbW0"
0,1,LvYeaOJNRtM,Bekhayali,"Am,G,F,D",,Kabir Singh,Arijit Singh,Sachet-Parampara,Hindi,171.5,456.0,Bekhayali (Kabir Singh) - Hindi Ukulele Tutorial | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20190620,ukeguide,0.0,"40G_RFpsmXY,HmcxECZLBKQ,LvYeaOJNRtM,uag2SErGbW0"
0,1,uag2SErGbW0,Bekhayali,"Am,C,Dm,Em,F,G",,Kabir Singh,Arijit Singh,Sachet-Parampara,Hindi,388.8,1159.0,Bekhayali Playalong Ukulele Tutotrial | Easy Chords,UCJjV2CHB58Xerdqbwyka7QA,20190717,Sayali Tank,0.0,"40G_RFpsmXY,HmcxECZLBKQ,LvYeaOJNRtM,uag2SErGbW0"
0,1,kZ4ORG26Wgw,Boro Asha Kore,"A,Gbm,E,D",,Rabindrasangeet Tutorial,,Rabindranath Tagore,Bengali,1.5,144.8,বড় আশা করে | UKULELE TUTORIAL | Rabindrasangeet Tutorial,UC19UkqR9kSv0ajIuE0q5kPQ,20200509,ManidipaBaisya,0.0,
0,1,N2kuytnxB4I,Bulla Ki Jaana Main Kaun,"A,C,F,Dm,Am,Bb",,Rabbi,Rabbi Shergill,Rabbi Shergill,Punjabi,0.0,132.0,Bulla Ki Jaana-Ukulele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20210312,One String by Priyanka Ravindran,0.0,
0,1,TYTXye-HKik,Channa Mereya,"C,Am,F,G,Dm",,Ae Dil Hai Mushkil,Arijit Singh,Pritam,Hindi,57.0,186.0,Channa Mereya - Ukulele Cover & Tutorial ❤️,UCTxnAa2uGE2lk1CSfL8Amjw,20210302,the chashmish,0.0,"TYTXye-HKik,UyvyDdmcWqM,Wd0L2FpwkUI,uh-kmNxXcqM"
0,1,UyvyDdmcWqM,Channa Mereya,"G,Em,C,D",,Ae Dil Hai Mushkil,Arijit Singh,Pritam,Hindi,208.0,294.0,Channa Mereya | Ae Dil Hai Mushkil | Easy Ukulele Tutorial,UCOrDZAyo1Hga3PRMC2GFlgw,20170909,Tarun Mishra,0.0,"TYTXye-HKik,UyvyDdmcWqM,Wd0L2FpwkUI,uh-kmNxXcqM"
0,1,Wd0L2FpwkUI,Channa Mereya,"Am,C,Dm,F,G",,Ae Dil Hai Mushkil,Arijit Singh,Pritam,Hindi,0.0,124.0,Channa Mereya - Ukelele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20200518,One String by Priyanka Ravindran,0.0,"TYTXye-HKik,UyvyDdmcWqM,Wd0L2FpwkUI,uh-kmNxXcqM"
0,1,uh-kmNxXcqM,Channa Mereya,"C,D,Em,G",,Ae Dil Hai Mushkil,Arijit Singh,Pritam,Hindi,137.0,204.0,Channa Mereya - easy ukulele lesson,UCtYAlKT4ZHsP37o8d7gIjkQ,20171113,ukeguide,0.0,"TYTXye-HKik,UyvyDdmcWqM,Wd0L2FpwkUI,uh-kmNxXcqM"
0,1,XrWsRQzX-Qw,Chookar Mere Mann Ko,"Am,C,F,G,G7,Gm",,Yaarana,Kishore Kumar,Rajesh Roshan,Hindi,115.0,191.0,Chhuker Mere Mann Ko | Kishore Kumar | Easy Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20181026,BollyUke - Bollywood Ukulele Tutorials,0.0,
0,1,Dsis_xEfy9w,City Life,"Am,C,F,G",,,Raghav Meattle,Raghav Meattle,English,252.5,436.2,City Life Ukulele Tutorial,UCJjV2CHB58Xerdqbwyka7QA,20200515,Sayali Tank,0.0,
0,1,ceCUFxbPd0U,cold/mess,"C,F,G",,cold/mess,Prateek Kuhad,Prateek Kuhad,English,0.0,1014.0,Cold/Mess(Prateek Kuhad) Ukulele Tutorial for beginners | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20191225,Sayali Tank,0.0,"ceCUFxbPd0U,oxjeQ__fw3Y,p2IgcQPCWkA"
0,1,oxjeQ__fw3Y,cold/mess,"C,G,D",,cold/mess,Prateek Kuhad,Prateek Kuhad,English,0.0,380.0,Cold Mess - Hindi Ukulele Tutorial | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20190117,ukeguide,0.0,"ceCUFxbPd0U,oxjeQ__fw3Y,p2IgcQPCWkA"
0,1,p2IgcQPCWkA,cold/mess,"C,F,G",,cold/mess,Prateek Kuhad,Prateek Kuhad,English,0.0,163.0,Cold/Mess - Ukulele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20200813,One String by Priyanka Ravindran,0.0,"ceCUFxbPd0U,oxjeQ__fw3Y,p2IgcQPCWkA"
0,1,iTQIqZW49Vo,Dil Diyan Gallan,"A,Bm,D,G",,Tiger Zinda Hai,Atif Aslam,Vishal-Shekhar,Hindi,260.0,332.5,Dil Diyan Gallan | Easy Singing and Ukulele Tutorial,UCOrDZAyo1Hga3PRMC2GFlgw,20180110,Tarun Mishra,0.0,"iTQIqZW49Vo,jZ-I24GLo4w,nOVZFOmkbQY"
0,1,jZ-I24GLo4w,Dil Diyan Gallan,"A,A7,Bm7,D,Dmaj7,Em,Em7,Gbm7,G,Gmaj7",,Tiger Zinda Hai,Atif Aslam,Vishal-Shekhar,Hindi,21.2,172.5,Dil Diyan Gallan | Atif Aslam | Easy Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20171213,BollyUke - Bollywood Ukulele Tutorials,0.0,"iTQIqZW49Vo,jZ-I24GLo4w,nOVZFOmkbQY"
0,1,nOVZFOmkbQY,Dil Diyan Gallan,"C,F,Am,G",,Tiger Zinda Hai,Atif Aslam,Vishal-Shekhar,Hindi,147.0,230.0,Dil Diyan Gallan (Tiger Zinda Hai) - Hindi Ukulele Lesson | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20180117,ukeguide,0.0,"iTQIqZW49Vo,jZ-I24GLo4w,nOVZFOmkbQY"
0,1,1E-KTuipYo8,Dil Hai Chhota Sa,"D,G,A,C",,Roja,Minmini,A. R. Rahman,Hindi,0.0,500.0,Dil Hai Chhota Sa | Only 4 Chords | Easy Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20210214,BollyUke - Bollywood Ukulele Tutorials,0.0,
0,1,2i4dtdGXotw,Dil Ko Tumse Pyaar Hua,"Am,Bb,C,Dm,E,E7,F,G",,Rehna Hai Tere Dil Mein,Roop Kumar Rathod,Harris Jayaraj,Hindi,985.2,1155.6,Dil ko tumse pyaar hua Ukulele tutorial | Rehna hai tere dil mein,UCJjV2CHB58Xerdqbwyka7QA,20200909,Sayali Tank,0.0,
0,1,EgVMIVjezgs,Dooba Dooba Rehta Hu,"C,D,F,G",,Boondein,Mohit Chauhan,Silk Route,Hindi,247.5,420.0,Dooba dooba rehta hu Ukulele Tutorial | Only 4 simple chords?,UCJjV2CHB58Xerdqbwyka7QA,20200902,Sayali Tank,0.0,
0,1,oGhVIBi1y7o,Du Mutho Bikel,"G,D",,Debi,Anupam Roy,Anupam Roy,Bengali,0.0,121.0,Du mutho bikel | দু মুঠো বিকেল | Anupam Roy | Easy Ukulele Tutorial,UC19UkqR9kSv0ajIuE0q5kPQ,20200915,ManidipaBaisya,0.0,
0,1,FFrFJMbqFnQ,Ek Pyaar Ka Nagma Hai,"C,G,F,Am,Bb",,Shor,"Lata Mangeshkar, Mukesh",Laxmikant Pyarelal,Hindi,5.0,370.0,Ek piyar Ka naghma hai - ukulele cover with chords and pattern.,UCCHSNlm8UTsY_8sUoEAH5sA,20210228,Hassan Khan,0.0,"FFrFJMbqFnQ,OvKBZLm6aiA,hrO1mFjFTmM,ogLIyXBpcsA"
0,1,OvKBZLm6aiA,Ek Pyaar Ka Nagma Hai,"A,Gbm,E7,D,Bm",,Shor,"Lata Mangeshkar, Mukesh",Laxmikant Pyarelal,Hindi,0.0,566.0,Ek pyaar ka nagma hai Ukulele tutorial,UCJjV2CHB58Xerdqbwyka7QA,20200923,Sayali Tank,0.0,"FFrFJMbqFnQ,OvKBZLm6aiA,hrO1mFjFTmM,ogLIyXBpcsA"
0,1,hrO1mFjFTmM,Ek Pyaar Ka Nagma Hai,"C,Am,F,G,Dm",,Shor,"Lata Mangeshkar, Mukesh",Laxmikant Pyarelal,Hindi,76.0,166.0,Ek Pyar Ka Nagma Hai | Shor | Easy Ukulele Tutorial,UChYG9VnF6VjXy4IJMwyt9hA,20190425,Avni Kulshreshtha,0.0,"FFrFJMbqFnQ,OvKBZLm6aiA,hrO1mFjFTmM,ogLIyXBpcsA"
0,1,ogLIyXBpcsA,Ek Pyaar Ka Nagma Hai,"C,Am,F,Dm,C7,G7",,Shor,"Lata Mangeshkar, Mukesh",Laxmikant Pyarelal,Hindi,130.7,191.5,Ek Pyaar Ka Naghma Hai | Lata-Mukesh | Easy Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20180331,BollyUke - Bollywood Ukulele Tutorials,0.0,"FFrFJMbqFnQ,OvKBZLm6aiA,hrO1mFjFTmM,ogLIyXBpcsA"
0,1,__MiOWWsMOw,Enna Sona,"Gm,Eb,F,Dm,Bb,D",,Ok Jaanu,Arijit Singh,A.R.Rahman,Hindi,360.0,432.0,Enna Sona | Arijit Singh | Intermediate Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20210313,BollyUke - Bollywood Ukulele Tutorials,0.0,
0,1,zM-hV3vYD_M,Ennodu Nee Irundhaal,"Am,F,C,G",,I,"Sid Sriram,Sunitha Sarathy",A. R. Rahman,Tamil,180.0,440.2,ENNODU NEE IRUNTHAAL | Tamil Ukulele Tutorial | ARATHI UNNIKRISHNAN,UCpaXVJBBAK6AA_DBi43c54A,20210311,Arathi Unnikrishnan,0.0,
0,1,YBNKCXKc_0Q,Etho Mazhayil,"C,G,Am,F,Em",,Vijay Superum Pournamiyum,"Vijay Yesudas,Shweta Mohan",Prince George,Malayalam,102.0,269.0,ETHO MAZHAYIL | Malayalam Ukulele Tutorial | ARATHI UNNIKRISHNAN,UCpaXVJBBAK6AA_DBi43c54A,20210204,Arathi Unnikrishnan,0.0,
0,1,r_B5CisyLfg,Gulabi Aankhen Jo Teri Dekhi,"A,Bb,C,D",,The Train,Mohammed Rafi,R. D. Burman,Hindi,384.8,477.0,Gulabi Aankhe On Ukulele with playalong | Only 4 simple chords?,UCJjV2CHB58Xerdqbwyka7QA,20210224,Sayali Tank,0.0,
0,1,UjfOXzDHMJU,Hasi Ban Gaye,"Am,Bb,C,Dm,F",,Hamari Adhur Kahani,Ami Mishra,Jeet Gannguli,Hindi,563.5,693.5,Hasi Ban Gaye Ukulele Tutorial,UCJjV2CHB58Xerdqbwyka7QA,20201014,Sayali Tank,0.0,
0,1,L8iO70RSqBo,Illahi,"A,Dsus2,Gbm,Bm,F,G",,Yeh Jawaani Hai Deewani,Mohit Chauhan,Pritam Chakraborty,Hindi,421.5,754.0,Illahi Ukulele Tutorial,UCJjV2CHB58Xerdqbwyka7QA,20200701,Sayali Tank,0.0,
0,1,Mdh2JL1NL7I,In Dino,"Am,C,F,G",,Life In A Metro,Soham,Pritam,Hindi,330.0,570.0,In dino Ukulele tutorial,UCJjV2CHB58Xerdqbwyka7QA,20200610,Sayali Tank,0.0,
0,1,sLnTu7-MA20,Jab Koi Baat Bigad Jaye,"Am,Bm,C,D,Dm,Em,G",,Jurm,"Kumar Sanu,Sadhna Sargam",Rajesh Roshan,Hindi,522.5,623.3,Jab koi baat bigad jaye Ukulele Tutorial with Playalong,UCJjV2CHB58Xerdqbwyka7QA,20210217,Sayali Tank,0.0,
0,1,b4XQBcWoNZg,Jeena Yahan Marna Yahan,"Dm,A,C,D,G,Bb",,Mera Naam Joker,Mukesh,Shankar Jaikishan,Hindi,0.0,103.0,Jeena Yahan Marna Yahan-Ukulele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20201231,One String by Priyanka Ravindran,0.0,
0,1,bGokBenMTQI,Jiyein Kyun,"C,Am,F,G",,Dum Maaro Dum,Papon,Pritam,Hindi,298.6,503.2,Jiye kyun Ukulele Tutorial | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20200311,Sayali Tank,0.0,"bGokBenMTQI,v6VS4gLaXRo"
0,1,v6VS4gLaXRo,Jiyein Kyun,"C,Em,Am,Dm,G",,Dum Maaro Dum,Papon,Pritam,Hindi,0.0,138.0,Jiyein Kyun-Ukulele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20201015,One String by Priyanka Ravindran,0.0,"bGokBenMTQI,v6VS4gLaXRo"
0,1,RvDm1N9rCk8,Kaha Ho Tum,"Bb,C,Dm,Eb,F",,Mismatched,Prateek Kuhad,Prateek Kuhad,Hindi,555.5,717.0,Kaha ho tum Mismatched Ukulele Tutorial Prateek Kuhad,UCJjV2CHB58Xerdqbwyka7QA,20201230,Sayali Tank,0.0,
0,1,pQPT9lLXJSs,Kahin Duur Jab,"F,Dm,Bb,C7,G,Gm",,Anand,Mukesh,Salil Chowdhury,Hindi,141.8,221.5,Kahin Duur Jab | Anand | Easy Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20181031,BollyUke - Bollywood Ukulele Tutorials,0.0,
0,1,fatRgPVNk0s,Kaithapoovin Kannikurumbil,"G,C,Am",,Kannezhuthi Pottum Thottu,"Mohanlal, K. S. Chithra",M. G. Radhakrishnan,Malayalam,0.0,56.0,Kaithapoovin Kannikurumbil | Malayalam Short Ukulele Tutorial | #shorts | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20210208,Arathi Unnikrishnan,0.0,"fatRgPVNk0s,vjZrf5vRY_4"
0,1,vjZrf5vRY_4,Kaithapoovin Kannikurumbil,"G,C,Am",,Kannezhuthi Pottum Thottu,"Mohanlal, K. S. Chithra",M. G. Radhakrishnan,Malayalam,106.0,210.0,KAITHAPOOVIN KANNIKURUMBIL | Malayalam Ukulele Tutorial | ARATHI UNNIKRISHNAN,UCpaXVJBBAK6AA_DBi43c54A,20201123,Arathi Unnikrishnan,0.0,"fatRgPVNk0s,vjZrf5vRY_4"
0,1,B95AKOjwLO4,Kasoor,"Am,C,Dm,Dm7,F,G",,Kasoor,Prateek Kuhad,Prateek Kuhad,Hindi,619.0,759.0,Kasoor (Prateek Kuhad) Ukulele Tutorial with Play Along,UCJjV2CHB58Xerdqbwyka7QA,20201209,Sayali Tank,0.0,
0,1,_-6bJkmmwpE,Kathaipoma,"C,Am,F,G,Dm",,Oh My Kadavule,Sid Sriram,Leon James,Tamil,458.0,639.0,KATHAIPOMA | Tamil Ukulele Tutorial | ARATHI UNNIKRISHNAN,UCpaXVJBBAK6AA_DBi43c54A,20210305,Arathi Unnikrishnan,0.0,
0,1,LC5fL-BsnVM,Kho Gaye Hum Kahan,"C,Am,F,G,Dm",,Bar Bar Dekho,Prateek Kuhad,Prateek Kuhad,Hindi,0.0,600.0,Kho Gaye Hum Kahan Ukulele Tutorial | Intermediate Level,UCJjV2CHB58Xerdqbwyka7QA,20200226,Sayali Tank,0.0,"LC5fL-BsnVM,iofvfh7YH-U"
0,1,iofvfh7YH-U,Kho Gaye Hum Kahan,"C,Am,F,G,Fm",,Bar Bar Dekho,Prateek Kuhad,Prateek Kuhad,Hindi,300.0,489.0,Kho Gaye Hum Kahan  - Hindi Ukulele Tutorial | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20190315,ukeguide,0.0,"LC5fL-BsnVM,iofvfh7YH-U"
0,1,XCg7N19ALmY,Kitni Baatein,"G,Dm,C,D",,Lakshya,Shaan,Shankar-Ehsaan-Loy,Hindi,0.0,119.0,Kitni Baatein-Ukulele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20210104,One String by Priyanka Ravindran,0.0,
0,1,csoewJHBf6o,Kya Hua Tera Vaada,"F,Bb,C7,Gm",,Hum Kisise Kum Nahin,Mohammed Rafi,Rahul Dev Burman,Hindi,135.0,220.0,Kya Hua Tera Vaada | Only 4 Chords | Easy Ukulele Tutorial | Fingerpicking,UCXNmFZc8m5w0tQbpMs6rGyA,20190328,BollyUke - Bollywood Ukulele Tutorials,0.0,
0,1,N-BK6l_emMY,Kya Hua Tera Waada,"Bb,C,Dm,F",,Hum Kisi Se Kum Nahi,"Mohammed Rafi,Sushma Shrestha",R. D. Burman,Hindi,340.0,502.0,Kya hua Tera waada Ukulele Tutorial,UCJjV2CHB58Xerdqbwyka7QA,20200916,Sayali Tank,0.0,
0,1,ogLzYIu1r5Q,Kya Karoon?,"C,G,Am,F,Bb",,Wake Up Sid,"Clinton Cerejo, Dominique Cerejo, Loy Mendonsa","Shankar, Ehsaan, Loy",Hindi,315.0,576.6,Kya karu (Wake Up Sid) Ukulele tutorial,UCJjV2CHB58Xerdqbwyka7QA,20200708,Sayali Tank,0.0,
0,1,E5b61Z9T8jI,Lae Dooba,"Am,D,Em,C,G",,Aiyaary,Sunidhi Chauhan,Rochak Kohli,Hindi,0.0,98.0,Lae Dooba-Ukulele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20210202,One String by Priyanka Ravindran,0.0,
0,1,fv72DWQU1h8,Mana Ke Hum Yaar Nahin,"Cmaj7,C,F,Fm7,G,G7,Am7",,Meri Pyaari Bindu,Parineeti Chopra,Sachin Jigar,Hindi,19.8,143.0,Mana Ke Hum Yaar Nahin | Parineeti Chopra | Easy Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20171113,BollyUke - Bollywood Ukulele Tutorials,0.0,
0,1,7ISjPfefOyA,Mehrama,"G,D,C",,Love Aaj Kal,"Darshan Raval,Antara Mitra",Pritam,Hindi,444.0,622.0,MEHRAMA | LOVE AAJ KAL | BARITONE UKULELE LESSON,UCpxZQKj_Gwldx5vOYnRHIIw,20210306,Ukulele Adda,1.0,
0,1,fiYfnt2P_UE,Mere Saamne Wali Khidki Mein,"Am,C,D,G",,Padosan,Kishore Kumar,R. D. Burman,Hindi,390.0,450.0,Mere saamne wali khidki mein Ukulele Tutorial,UCJjV2CHB58Xerdqbwyka7QA,20201125,Sayali Tank,0.0,
0,1,_VzH8acPEYo,Munjane Manjalli,"C,Dm,F,G",,Just Maath Maathali,Raghu Dixit,Raghu Dixit,Kannada,0.0,190.0,Munjane Manjalli - Ukelele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20200803,One String by Priyanka Ravindran,0.0,
0,1,1K6u0Ur5U58,Muttath Song,"C,Am,F,G",,Halal Love Story,Soumya Ramakrishnan,Bijibal,Malayalam,309.7,385.0,MUTTATH SONG | Halal Love Story | Malayalam Ukulele Tutorial | ARATHI UNNIKRISHNAN,UCpaXVJBBAK6AA_DBi43c54A,20201126,Arathi Unnikrishnan,0.0,
